# Selection: secTarget&2
# ra, dec (N.B., rounded to single precision)
# u,g,r,i,z (PSF, dereddened)
# Extinction in r
#
#     xra      xdec   xupsf  xgpsf  xrpsf  xipsf  xzpsfxreddening2
#
216.43004  32.80912  19.032 18.237 17.921 17.826 17.813  0.021
216.56445  32.93020  18.449 17.382 17.016 16.894 16.833  0.023
216.70728  32.83421  18.295 17.405 17.164 17.116 17.090  0.024
216.78146  32.89927  19.393 18.220 17.689 17.521 17.424  0.022
216.80301  32.70831  19.313 18.342 18.012 17.878 17.822  0.022
216.85236  32.79162  19.096 18.120 17.816 17.717 17.698  0.024
216.89026  32.84265  18.863 17.993 17.724 17.646 17.618  0.023
217.01984  32.83059  19.250 18.121 17.676 17.512 17.482  0.022
217.11491  32.71070  19.426 18.276 17.816 17.665 17.600  0.022
217.32220  32.52001  18.420 17.509 17.214 17.142 17.120  0.025
217.67389  32.64108  18.641 17.857 17.533 17.469 17.443  0.022
217.81696  32.43289  18.237 17.170 16.768 16.614 16.572  0.022
217.94186  32.43814  19.107 18.070 17.691 17.518 17.498  0.023
217.95244  32.33654  18.234 17.272 16.919 16.806 16.784  0.024
218.02818  32.40651  19.466 18.354 17.895 17.757 17.671  0.032
218.11763  32.44174  19.007 18.048 17.765 17.687 17.689  0.033
218.24001  32.42348  19.510 18.428 18.026 17.805 17.734  0.030
218.34383  32.34885  19.593 18.471 18.045 17.891 17.768  0.032
218.30280  32.23793  19.309 18.286 17.887 17.730 17.680  0.026
218.60390  32.24519  18.443 17.561 17.341 17.258 17.268  0.033
216.51877  33.22173  19.430 18.367 17.984 17.905 17.857  0.026
217.00487  33.24457  19.420 18.439 18.090 17.963 17.957  0.030
217.06206  33.03513  18.956 18.083 17.779 17.706 17.642  0.022
217.19905  33.10514  18.726 17.630 17.229 17.086 17.057  0.023
217.24423  33.18583  18.959 18.085 17.698 17.556 17.493  0.023
217.42628  33.02614  19.316 18.271 17.844 17.737 17.684  0.017
217.44753  32.99368  18.282 17.215 16.861 16.735 16.738  0.018
217.65424  33.03195  18.984 18.070 17.744 17.650 17.621  0.020
217.72794  32.86404  18.627 17.631 17.236 17.092 17.017  0.021
217.88429  32.88254  18.691 17.785 17.539 17.435 17.458  0.023
217.98050  32.95674  19.341 18.450 18.139 18.058 18.145  0.025
218.01163  32.83569  19.441 18.440 18.107 17.995 17.982  0.022
218.04857  32.87626  18.981 17.910 17.497 17.352 17.345  0.024
218.03915  32.83933  19.231 18.264 17.970 17.882 17.856  0.022
217.93568  32.97076  19.576 18.423 17.982 17.852 17.813  0.023
218.51353  32.72860  19.351 18.174 17.723 17.551 17.533  0.028
218.52263  32.71506  18.657 17.795 17.535 17.440 17.481  0.029
218.50180  32.61825  18.937 18.112 17.813 17.667 17.645  0.031
218.58328  32.77790  19.279 18.426 18.203 18.083 18.128  0.027
219.81697  32.35665  19.409 18.393 18.002 17.821 17.770  0.050
216.12727  33.94833  19.121 18.005 17.613 17.498 17.455  0.042
216.11453  33.91537  19.224 18.337 18.091 18.024 17.985  0.046
216.11235  33.80165  19.119 18.287 18.051 17.984 17.976  0.044
216.44374  33.75224  18.839 17.991 17.742 17.669 17.668  0.037
216.50633  33.70816  19.231 18.314 17.982 17.848 17.843  0.035
216.75044  33.68235  18.928 18.043 17.804 17.749 17.749  0.033
216.85579  33.72262  18.483 17.325 16.832 16.663 16.559  0.026
216.88184  33.73469  18.453 17.446 17.064 16.944 16.886  0.025
217.30444  33.46004  18.557 17.367 16.873 16.712 16.657  0.032
217.38049  33.48724  19.275 18.111 17.653 17.503 17.455  0.028
217.44566  33.59269  19.362 18.418 18.108 18.021 17.940  0.031
217.43578  33.37960  19.341 18.453 18.198 18.109 18.061  0.024
217.99080  33.36269  19.135 18.285 18.006 17.954 17.946  0.021
218.64771  33.20137  19.079 18.064 17.742 17.705 17.652  0.024
218.73656  33.05609  18.084 17.079 16.734 16.599 16.587  0.029
218.81841  33.10138  19.111 18.021 17.504 17.305 17.181  0.029
218.87221  33.12551  18.773 17.599 17.126 17.008 16.966  0.030
218.88998  33.02843  18.696 17.516 17.058 16.919 16.862  0.030
218.91631  33.01391  19.338 18.272 17.761 17.594 17.512  0.031
218.93729  32.93996  19.430 18.418 18.061 17.917 17.894  0.031
219.31479  33.02996  18.786 17.887 17.585 17.453 17.428  0.031
219.31058  32.94934  18.746 17.753 17.331 17.155 17.064  0.035
219.35275  32.87680  18.712 17.678 17.232 17.085 17.032  0.033
219.41368  32.86681  18.430 17.345 16.964 16.880 16.860  0.032
219.51837  32.96575  19.432 18.380 18.006 17.879 17.827  0.031
219.60922  32.85769  18.652 17.707 17.389 17.329 17.307  0.040
219.60211  32.77197  18.840 17.822 17.354 17.171 17.060  0.044
219.61668  32.75275  18.785 17.936 17.686 17.632 17.602  0.045
219.72176  32.81228  19.598 18.415 17.914 17.808 17.754  0.041
216.27844  34.19732  19.387 18.441 18.111 18.021 18.025  0.046
216.41689  34.22164  17.946 17.154 16.793 16.676 16.688  0.042
216.59059  34.21738  18.539 17.634 17.366 17.260 17.267  0.044
216.57901  34.08072  18.806 17.895 17.548 17.422 17.397  0.045
216.69476  34.11732  18.523 17.627 17.337 17.232 17.236  0.041
216.85799  34.20755  19.439 18.396 17.910 17.705 17.634  0.041
